"","urlDrugName","condition","rating","ReviewSentiment","sideEff_num","SideEffectsSentiment","eff_num","BenefitsSentiment","full_commentSentiment"
"1851","renova","wrinkles",2,7.5,4,5,2,5,7.14285714285714
"1852","topamax","migraine",7,5.70026541741457,8,0,8,3.84615384615385,3.33333333333333
"1853","trazodone","hard time getting asleep",8,5.70026541741457,8,0,8,0,0
"1854","celebrex","arthritis",3,0,4,0,8,0,0
"1855","sumatriptan","maigrains",10,5,10,3.64974679448213,10,4.57034461482024,5
"1856","tenormin","high blood pressure",10,0,10,10,10,0,2.5
"1857","premarin","estrogen replacement therapy",8,10,8,3.33333333333333,10,10,6.66666666666667
"1858","vicodin","pain",10,7.5,10,0,10,7.5,6.66666666666667
"1859","lipitor","high cholesterol",10,6,10,5,10,5,5.71428571428571
"1860","prempro","hot flashes, headaches, fatigue, dry vagina",10,3.33333333333333,10,0,10,3.33333333333333,3
"1861","renova","anti aging",1,10,6,3.64974679448213,4,5,8
"1862","nuvaring","irregularity/no babies!",8,5.70026541741457,8,2,10,5,2.85714285714286
"1863","advair-hfa","asthma",10,5.70026541741457,10,10,10,10,10
"1864","premarin","menopause",1,5,2,5,2,5,5
"1865","zoloft","depression",9,5.70026541741457,8,6,10,0,5
"1866","ampicillin","eye infection",10,7.5,10,3.64974679448213,10,2.5,4.28571428571429
"1867","strattera","adhd",7,5.70026541741457,8,10,8,5,6
"1868","fosinopril","high blood pressure",4,0,6,0,8,2.5,1.25
"1869","vicodin","pain management",5,7.14285714285714,10,10,10,6.66666666666667,7.5
"1870","dextroamphetamine","add and depression",9,5.71428571428571,8,3.64974679448213,10,2,5.41666666666667
"1871","elmiron","interstitial cystitis",9,6.66666666666667,8,2.5,8,6.66666666666667,5.83333333333333
"1872","lasix","congestive heart failure and edema",7,6.66666666666667,4,3.33333333333333,8,10,5.71428571428571
"1873","prednisone","pneumonia",5,3.33333333333333,6,0,6,0,2.5
"1874","prevacid","acid reflux",10,3.33333333333333,10,3.64974679448213,10,5,6
"1875","paxil","depression",10,2,8,5,10,5.83333333333333,5.23809523809524
"1876","accutane","acne",8,10,6,3.64974679448213,8,10,10
"1877","synthroid","hypothyroidism",7,5.70026541741457,8,4,6,2,3
"1878","flagyl","vaginal yeast infection",2,3.33333333333333,4,0,4,10,2.72727272727273
"1879","vyvanse","add",1,10,6,3.33333333333333,2,6.66666666666667,6.25
"1880","neurontin","neck/shoulder spasms",10,3.33333333333333,10,10,10,0,6
"1881","tylenol","muscle strain",9,6.66666666666667,10,10,8,4,4.28571428571429
"1882","augmentin","bronchial infection",10,4,8,0,10,5,4.28571428571429
"1883","nexium","acid reflux, gerd",1,7.5,4,1.66666666666667,8,10,4.44444444444444
"1884","crestor","high cholesterol",8,5.70026541741457,10,3.64974679448213,6,5,5
"1885","biaxin","strep throat",7,6.66666666666667,8,0,4,0,4
"1886","differin","acne",7,5.70026541741457,6,7.5,6,5,6.66666666666667
"1887","metformin","pcos",7,10,6,0,8,6.66666666666667,5.71428571428571
"1888","ambien-cr","insomnia",8,5.70026541741457,6,5,10,5,5
"1889","chantix","smoking cessation",4,0,4,4.28571428571429,10,4.28571428571429,4
"1890","levitra","erictile dysfunction",8,10,10,3.64974679448213,10,10,10
"1891","vyvanse","add",9,5.70026541741457,8,3.33333333333333,10,10,7.14285714285714
"1892","micardis","high blood pressure",3,5.70026541741457,4,6.25,8,5,6
"1893","nexium","acid reflux",8,10,10,3.64974679448213,10,0,3.33333333333333
"1894","cipro","infection",1,0,6,0,2,0,0
"1895","zovirax-topical","shingles",7,5.70026541741457,10,3.64974679448213,8,6,6
"1896","niacor","high cholesterol",3,6,4,6.66666666666667,2,10,6.25
"1897","erythromycin","possible pertusis",3,6,4,1.66666666666667,10,0,4.375
"1898","cymbalta","depression",7,0,6,0,6,10,3.33333333333333
"1899","chantix","smoking cessation",7,2.5,6,5,8,0,3.33333333333333
"1900","paxil","ptsd, anxiety, depprssion, obsessive remembering",7,5,6,3,10,3.33333333333333,3.33333333333333
"1901","cymbalta","peripheral neuropathy",10,5.70026541741457,8,5,10,2.22222222222222,2.72727272727273
"1902","proscar","alopecia",6,5.70026541741457,8,5,6,10,6
"1903","benicar","high blood pressure",9,5,10,10,8,6.66666666666667,7.77777777777778
"1904","strattera","add",8,7.5,6,6,8,10,8.33333333333333
"1905","lexapro","major depression",10,6.25,10,6.66666666666667,10,5,6.15384615384615
"1906","synthroid","hypothyroid",8,5.71428571428571,8,10,8,5.71428571428571,5.38461538461538
"1907","ambien","sleep deprivation",4,5,6,3.64974679448213,6,4.28571428571429,4.28571428571429
"1908","glucophage","diabetes",7,7.5,6,5,6,8,7.05882352941177
"1909","zoloft","depression;",8,5,8,7.5,8,6.66666666666667,6
"1910","oxazepam","temporary anxiety",1,5.71428571428571,2,3.33333333333333,2,2.5,4.16666666666667
"1911","seasonique","birth control. prevention of pregnacy",2,5.55555555555556,4,3.33333333333333,10,4.57034461482024,5.55555555555556
"1912","zithromax","strep throat",8,10,10,10,8,0,7.5
"1913","cymbalta","depression, anxiety & pain",10,5.70026541741457,8,0,8,5,3.33333333333333
"1914","norvasc","high blood preasure",9,10,10,10,8,10,10
"1915","valium","anxiety",10,3.33333333333333,10,3.64974679448213,10,5,4
"1916","humira","rheumatoid arthritis",8,5,10,10,8,3.33333333333333,5
"1917","cipro","uti",9,3.33333333333333,8,0,8,0,2
"1918","tazorac","adult onset acne",10,5,8,10,10,7.14285714285714,7.27272727272727
"1919","oxycodone","pain management",3,4.6875,4,4.61538461538462,6,5,4.75
"1920","ritalin","add",8,10,6,5,8,10,7.77777777777778
"1921","relafen","pain",5,0,10,10,6,0,3.33333333333333
"1922","mirapex","restless leg syndrome",9,5,8,2,10,3.33333333333333,3.07692307692308
"1923","premarin","memopause",3,5,4,5,4,10,5
"1924","trental","behcet's disease",7,10,8,0,6,5,5
"1925","lamisil","fungus on big toes",10,6.66666666666667,10,3.64974679448213,10,4.57034461482024,6.66666666666667
"1926","effexor-xr","depression",1,5.70026541741457,2,3.33333333333333,2,4.57034461482024,3.33333333333333
"1927","valtrex","herpes cold sores around mouth and nose",10,4,10,3.64974679448213,10,0,3.63636363636364
"1928","avodart","alopecia",8,10,8,5,8,6.66666666666667,6
"1929","triamcinolone","skin exema",10,10,10,3.64974679448213,8,6.66666666666667,7.5
"1930","differin","acne",5,10,8,7.5,6,5,7.14285714285714
"1931","symbicort","asthma",7,7.5,6,5,10,4.57034461482024,6.36363636363636
"1932","lamisil","fungal toenails",10,6.66666666666667,10,5,10,0,4
"1933","niaspan","high cholesterol",10,10,8,3.64974679448213,8,0,5
"1934","premarin","hot flashes / night sweats",1,10,2,4.44444444444444,6,3.33333333333333,5.33333333333333
"1935","valium","anxiety, panic disorder",10,5,10,10,10,4.16666666666667,5
"1936","lorazepam","anxiety",5,3.33333333333333,8,0,6,2.5,2.5
"1937","spironolactone","acne",9,10,10,10,8,10,10
"1938","lumigan","cosmetic longer lashes",7,0,8,3.64974679448213,8,10,5
"1939","voltaren","arthritis in knees",9,5.70026541741457,8,2.5,10,1.66666666666667,2
"1940","proscar","hair loss",8,0,10,10,8,8,7.5
"1941","topamax","migranes",1,6.66666666666667,2,5,2,0,5
"1942","celebrex","arthritis",7,3.63636363636364,8,2.85714285714286,8,0,3.75
"1943","bactrim-ds","ballanitis",1,2.5,4,0,6,0,1.66666666666667
"1944","singulair","severe non-allergic bronchitis and cough",10,8.33333333333333,10,0,10,2,4.54545454545454
"1945","requip","restless legs",10,5.70026541741457,8,3.33333333333333,10,5,4
"1946","effexor","depression",9,0,8,10,10,5.71428571428571,4.16666666666667
"1947","yasmin","birth control",10,5,10,3.64974679448213,10,3.75,3.75
"1948","adipex-p","diet",9,10,8,5,8,8,7
"1949","zomig","migraines",7,10,6,0,8,4.57034461482024,2.5
"1950","fluconazole","systemic fungus",1,6.66666666666667,2,0,6,0,5
"1951","paxil","depression, social anxiety disorder",7,5.45454545454545,4,3.64974679448213,10,4.28571428571429,4.58333333333333
"1952","prinivil","hypertension",5,5.70026541741457,6,3.33333333333333,6,0,2.5
"1953","synthroid","hypothyroidism",9,10,10,10,10,6,7.14285714285714
"1954","lunesta","insomnia",1,0,8,0,2,4.57034461482024,0
"1955","symbicort","asthma",8,5.70026541741457,8,10,8,0,5
"1956","doxycycline","mastitis",1,0,4,3.64974679448213,2,4.57034461482024,0
"1957","malarone","preventing malaria",2,10,4,3.33333333333333,4,4.57034461482024,3.33333333333333
"1958","klonopin","insomnia",9,6.66666666666667,8,10,8,6.66666666666667,6
"1959","topamax","migraine headaches",10,5,8,5,10,3.33333333333333,5
"1960","motrin","arthritis pain, neck injury",8,0,8,5,8,5,5
"1961","relpax","migraine headaches",8,5,8,5,8,6,6.15384615384615
"1962","nortriptyline","shooting nerve-type pain in legs/fibromyalgia",7,6,6,6.66666666666667,8,2,5.29411764705882
"1963","accutane","acne",10,4.11764705882353,8,5,10,10,4.76190476190476
"1964","diovan","high blood pressure",9,5,10,0,10,0,2
"1965","flonase","allergies",3,5.70026541741457,6,0,4,10,5
"1966","xenical","over weight",3,5.70026541741457,10,3.64974679448213,4,5,5
"1967","lexapro","general depression/perimenopause",10,6,10,6.66666666666667,10,2.5,5
"1968","mercaptopurine","crohn's disease",8,6.25,8,2.85714285714286,8,8.33333333333333,5.625
"1969","allegra","dust allergy",4,0,4,4,4,4.57034461482024,3.33333333333333
"1970","retin-a","acne",10,5.70026541741457,10,10,10,10,10
"1971","tramadol","chronic leg pain due to trauma & surgeries",8,0,8,6.66666666666667,10,7.5,6.15384615384615
"1972","singulair","chronic sinusitis",8,6.66666666666667,8,0,8,0,5
"1973","adipex-p","weight loss",8,6.66666666666667,6,3.64974679448213,8,5,7.14285714285714
"1974","seasonique","pregnancy prevention",7,10,6,6.66666666666667,10,7.14285714285714,7.27272727272727
"1975","dispermox","ear infection",10,10,10,3.64974679448213,10,7.5,8.33333333333333
"1976","retin-a","improvement of skin appearance/health",9,6,8,3.64974679448213,10,10,7.5
"1977","chantix","smoking",10,2.5,8,5,10,0,2.85714285714286
"1978","doxycycline","anti-malarial",10,5.70026541741457,8,6,10,5,5
"1979","naproxen","rhuematoid arthritis",1,10,2,3.75,2,10,4.44444444444444
"1980","keflex","polinoidal cyst",7,3.33333333333333,10,3.64974679448213,8,7.5,3.75
"1981","clarinex","allergies and asthma",8,5,8,3.64974679448213,8,4.57034461482024,5
"1982","adderall-xr","adhd",1,0,2,0,10,3.33333333333333,1.25
"1983","ziana","acne / blackheads / oily skin",3,5.70026541741457,8,3.64974679448213,4,0,0
"1984","prinivil","hbp",10,2.72727272727273,10,6,10,10,4.73684210526316
"1985","singulair","asthma/allergies",9,5,10,2.5,8,3.33333333333333,3.33333333333333
"1986","zoloft","depression/anxiety",7,10,4,2.5,6,3.33333333333333,3.75
"1987","biaxin","ear and throat infection",3,7.5,6,2.85714285714286,6,3.33333333333333,4.16666666666667
"1988","evista","loss of bone density",5,10,8,0,6,5,6
"1989","omacor","high cholesterol",8,2,8,3.64974679448213,8,4.57034461482024,2
"1990","vyvanse","add",8,7,6,2.5,8,10,5.71428571428571
"1991","aciphex","heart burn",9,7.5,10,3.64974679448213,8,5,8
"1992","lexapro","depression",8,4.54545454545454,8,2.5,8,5,4.66666666666667
"1993","zyrtec","water in ear",8,10,8,0,8,10,6.66666666666667
"1994","mobic","bursitis",3,5,8,5,2,4,5
"1995","fluconazole","yeast infection",7,0,4,0,8,0,0
"1996","celebrex","crohn's/colitis",7,5,8,3.33333333333333,6,7.5,6.25
"1997","adderall","attention deficit disorder",9,5,8,8,10,6.25,5.6
"1998","lamisil","fingernail fungus",7,4,8,6.66666666666667,8,4,4
"1999","finacea","rosacea",3,5.70026541741457,4,3.64974679448213,6,4.57034461482024,4.78977874926387
"2000","desyrel","insomnia",1,10,4,0,6,0,3.33333333333333
"2001","zoloft","depression",1,10,8,0,2,0,4.28571428571429
"2002","retin-a-micro","acne",7,7.5,6,7.5,6,10,7.77777777777778
"2003","lortab","oral surgery",6,5,6,6.25,8,5,5.83333333333333
"2004","amoxil","heart murmur/dental procedures",7,10,6,10,8,7.5,8.57142857142857
"2005","retin-a-micro","repair and prevent wrinkles",9,10,8,10,10,0,7.5
"2006","prozac","depression",7,4,6,5,8,3.33333333333333,5.55555555555556
"2007","concerta","add",9,8.33333333333333,6,5,8,7.77777777777778,7.64705882352941
"2008","lopressor","high blood pressure",1,0,2,0,6,0,0
"2009","relpax","migraine",8,3.33333333333333,8,7.5,8,0,4.44444444444444
"2010","zocor","high cholesterol",3,5,8,0,6,0,3.33333333333333
"2011","arimidex","post breast cancer",9,5,10,4,8,7.5,6
"2012","cipro","urinary tract infection",9,6.66666666666667,10,0,10,5,3.33333333333333
"2013","retin-a","fine lines around eyes and mouth. between the brow",7,4,8,0,4,10,4.28571428571429
"2014","imuran","crohn's disease",10,10,8,5,10,2.5,5.55555555555556
"2015","topamax","migraine",7,5,4,8,8,10,7.5
"2016","zyrtec","allergies",8,5,8,6.66666666666667,6,4.57034461482024,6
"2017","renova","aging skin, wrinkles, sag",3,6.66666666666667,8,5,4,10,6.66666666666667
"2018","lipitor","high cholesterol",10,9.23076923076923,10,10,10,10,9.375
"2019","ortho-novum","birth control",7,1.66666666666667,8,10,10,4,3.33333333333333
"2020","lithium-carbonate","mania",8,5.70026541741457,6,3.64974679448213,8,3.33333333333333,3.33333333333333
"2021","fioricet","chronic tension headache",8,2,6,2.85714285714286,8,5.71428571428571,4
"2022","nolvadex","breast cancer",10,5.70026541741457,8,6.25,6,7.5,6.66666666666667
"2023","nuvaring","birth control",9,6.66666666666667,8,2.85714285714286,10,7.14285714285714,5.55555555555556
"2024","restoril","insomnia",5,5.71428571428571,8,0,8,0,4.44444444444444
"2025","lexapro","ocd",10,10,10,10,10,5,6.66666666666667
"2026","depakene","tonic clonic seizures",6,8,6,0,6,6.66666666666667,6
"2027","methotrexate","juvenile rheumatoid arthritis",8,5.70026541741457,8,6.66666666666667,8,3.33333333333333,5
"2028","nexium","acic reflux",1,6.66666666666667,4,5,10,3.33333333333333,5
"2029","ceclor","upper respiratory infection on vacation",1,5,2,0,2,0,2.5
"2030","doxycycline","perioral dermatitis",10,0,8,6.66666666666667,10,3.33333333333333,3.75
"2031","neurontin","post herpatic neuralga",2,2,2,2.85714285714286,6,5,3.07692307692308
"2032","innofem","hot flashes, unable to sleep",7,10,10,7.5,6,10,8.88888888888889
"2033","retin-a","fine lines",7,6,8,5,6,10,5.71428571428571
"2034","wellbutrin-xl","depression, fatigue",9,10,8,5,8,3.75,5
"2035","mobic","pain from pinched nerve",8,6.66666666666667,10,3.64974679448213,8,7.5,8
"2036","vivelle-dot","hot flashes/ over all feel better",7,0,8,6.66666666666667,8,3.33333333333333,5
"2037","azasan","ulcerative colitis",9,5.70026541741457,10,3.64974679448213,10,10,10
"2038","lipitor","high cholesteol",9,5.70026541741457,10,10,8,10,10
"2039","prednisone","asthma",5,2,6,1.25,6,0,1.66666666666667
"2040","yasmin","birth control, acne control",10,10,10,3.64974679448213,10,3.33333333333333,6
"2041","wellbutrin","depression",7,3.33333333333333,8,3.64974679448213,8,4.57034461482024,3.33333333333333
"2042","zoloft","pms",9,8,6,10,10,0,6.66666666666667
"2043","lamotrigine","seizure-1st and only at age 41",8,10,8,4,10,10,5.71428571428571
"2044","prilosec","heartburn",1,10,2,0,8,0,5
"2045","lyrica","fibromyalgia",3,5.70026541741457,6,4.28571428571429,4,0,3.75
"2046","prevacid","gerd",10,5.70026541741457,10,3.64974679448213,10,5,5
"2047","evista","osteoporosis/bone stength",2,10,4,6,2,5,6.25
"2048","lamictal","depresion anxiety obsessive behavior",9,5,10,3.64974679448213,10,0,4
"2049","vagifem","vaginal dryness, menopausal symptoms",9,6.66666666666667,10,3.64974679448213,10,10,8
"2050","ortho-tri-cyclen","birth control",8,10,8,0,10,10,6.66666666666667
"2051","clobex","contact dermatitis",9,6.66666666666667,10,3.64974679448213,8,5.83333333333333,5.71428571428571
"2052","claripel-cream","brown spots",5,5.70026541741457,8,0,6,0,0
"2053","enbrel","rheumatiod arthritis",10,5.70026541741457,10,10,10,5.71428571428571,6.25
"2054","delestrogen","total hysterectomy",10,5.55555555555556,10,3.64974679448213,6,4.57034461482024,5.55555555555556
"2055","adipex-p","lose weight",5,10,2,5,8,5,5.71428571428571
"2056","spironolactone","pocs, elevated testosterone, hirsutism",3,6.66666666666667,4,0,2,4.57034461482024,4
"2057","adipex-p","weight loss",6,0,6,0,8,5,2.85714285714286
"2058","lumigan","glaucoma",9,0,8,5,8,5,5
"2059","quibron-t","asthma",5,6.66666666666667,10,5,4,6.66666666666667,6.25
"2060","lexapro","anxiety/depression",10,0,8,3.64974679448213,10,0,0
"2061","corgard","mytral valve prolapse",8,5.70026541741457,6,5,10,10,6.66666666666667
"2062","zoloft","nerves, depression",6,4,10,3.64974679448213,6,2.5,2.5
"2063","ortho-tri-cyclen-lo","pregnancy prevention",7,0,4,6.66666666666667,8,0,4
"2064","lotrel","migraine headaches",8,10,8,5,10,10,7.5
"2065","clarithromycin","lower respiratory tract infection",10,10,10,5,10,0,2.5
"2066","ranitidine","acid reflux",8,2.5,10,3.64974679448213,8,2,2.85714285714286
"2067","prevacid","acid reflux",9,10,10,3.64974679448213,10,2,3.33333333333333
"2068","vytorin","high cholesterol",1,4,10,2,2,5.71428571428571,3.63636363636364
"2069","sotret","serious acne",9,8.57142857142857,8,5,10,10,6.42857142857143
"2070","zovirax","cold sores/ herpes i",5,6.66666666666667,6,4.28571428571429,8,2.5,5.625
"2071","nuvaring","birth control",9,5.70026541741457,8,10,10,5,6.66666666666667
"2072","accutane","acne",10,6.66666666666667,8,6.66666666666667,10,4.57034461482024,6.66666666666667
"2073","copaxone","multiple sclerosis",8,4.28571428571429,6,5,6,6.66666666666667,5.45454545454545
"2074","provigil","add inattentive, delayed sleep phase syndrome",7,4,6,3.33333333333333,6,10,6
"2075","wellbutrin","bipolar disorder",8,0,6,5,8,0,3.33333333333333
"2076","femara","breast cancer",7,5,6,5,10,0,4
"2077","valtrex","cold sores",10,5,10,3.64974679448213,10,0,2
"2078","aldara","basal cell and squamous cancer",7,5,4,0,8,0,1.66666666666667
"2079","prednisolone","lupus-like systemic autoimmune condition",6,2.85714285714286,6,5,10,3.33333333333333,4
"2080","erythromycin","antibiotic to treat oral infection",5,5,6,5,6,3.33333333333333,4
"2081","oxycontin","pain control",7,5,8,0,8,6.66666666666667,6.66666666666667
"2082","meperidine","painkiller after surgery",8,5.55555555555556,8,3.64974679448213,8,0,5.55555555555556
"2083","lexapro","panic attacks and depression",8,6,8,1.66666666666667,8,2.72727272727273,3.15789473684211
"2084","ortho-tri-cyclen","heavy periods",10,10,10,7.5,10,4.57034461482024,8.57142857142857
"2085","elavil","hiatus hernia, indigestion, acid reflux",9,5.70026541741457,8,10,10,5,5.71428571428571
"2086","lyrica","pain",7,6,8,5,6,3.33333333333333,5
"2087","effexor-xr","anxiety",8,6.66666666666667,6,3.33333333333333,8,3.63636363636364,4.73684210526316
"2088","wellbutrin-xl","lose weight",1,3.33333333333333,4,2.22222222222222,6,4.57034461482024,2.72727272727273
"2089","paxil","depression",7,10,4,3.33333333333333,8,5,5
"2090","lipitor","cholesterol",1,5,4,10,10,0,6
"2091","naproxen","period cramps",10,4,10,3.64974679448213,10,4.57034461482024,4
"2092","aricept","alzheimers",9,10,10,5,8,7.5,7.14285714285714
